resolver,outcome,domain,cache_state,query_time_ns,response_rcode,ad_flag,timestamp,error
unbound,unsigned,test.test-unsigned.example,cold,518523,0,False,1788804308.6047344,
unbound,unsigned,test.test-unsigned.example,cold,553958,0,False,1788804308.6053321,
unbound,unsigned,test.test-unsigned.example,cold,539108,0,False,1788804308.60592,
unbound,unsigned,test.test-unsigned.example,cold,626576,0,False,1788804308.606595,
unbound,unsigned,test.test-unsigned.example,cold,584130,0,False,1788804308.6072304,
unbound,unsigned,test.test-unsigned.example,cold,589741,0,False,1788804308.6078699,
unbound,unsigned,test.test-unsigned.example,cold,578173,0,False,1788804308.6084907,
unbound,unsigned,test.test-unsigned.example,cold,558204,0,False,1788804308.6090872,
unbound,unsigned,test.test-unsigned.example,cold,518258,0,False,1788804308.6096537,
unbound,unsigned,test.test-unsigned.example,cold,589586,0,False,1788804308.6102986,
unbound,unsigned,test.test-unsigned.example,cold,621875,0,False,1788804308.6110291,
unbound,unsigned,test.test-unsigned.example,cold,623787,0,False,1788804308.6117024,
unbound,unsigned,test.test-unsigned.example,cold,609353,0,False,1788804308.61236,
unbound,unsigned,test.test-unsigned.example,cold,626825,0,False,1788804308.6130347,
unbound,unsigned,test.test-unsigned.example,cold,563687,0,False,1788804308.6136475,
unbound,unsigned,test.test-unsigned.example,cold,658792,0,False,1788804308.6143563,
unbound,unsigned,test.test-unsigned.example,cold,699566,0,False,1788804308.6151056,
unbound,unsigned,test.test-unsigned.example,cold,542256,0,False,1788804308.6157227,
unbound,unsigned,test.test-unsigned.example,cold,607265,0,False,1788804308.6163828,
unbound,unsigned,test.test-unsigned.example,cold,522890,0,False,1788804308.6169605,
unbound,unsigned,test.test-unsigned.example,cold,559777,0,False,1788804308.6175613,
unbound,unsigned,test.test-unsigned.example,cold,530910,0,False,1788804308.6181304,
unbound,unsigned,test.test-unsigned.example,cold,639404,0,False,1788804308.6188278,
unbound,unsigned,test.test-unsigned.example,cold,799065,0,False,1788804308.6197615,
unbound,unsigned,test.test-unsigned.example,cold,675497,0,False,1788804308.6204803,
unbound,unsigned,test.test-unsigned.example,cold,553969,0,False,1788804308.621075,
unbound,unsigned,test.test-unsigned.example,cold,544008,0,False,1788804308.621661,
unbound,unsigned,test.test-unsigned.example,cold,618498,0,False,1788804308.6223285,
unbound,unsigned,test.test-unsigned.example,cold,681045,0,False,1788804308.6230497,
unbound,unsigned,test.test-unsigned.example,cold,575783,0,False,1788804308.6236672,
unbound,unsigned,test.test-unsigned.example,cold,569726,0,False,1788804308.6242764,
unbound,unsigned,test.test-unsigned.example,cold,538191,0,False,1788804308.6248653,
unbound,unsigned,test.test-unsigned.example,cold,572991,0,False,1788804308.6254811,
unbound,unsigned,test.test-unsigned.example,cold,774927,0,False,1788804308.6262958,
unbound,unsigned,test.test-unsigned.example,cold,566003,0,False,1788804308.6269133,
unbound,unsigned,test.test-unsigned.example,cold,571554,0,False,1788804308.627525,
unbound,unsigned,test.test-unsigned.example,cold,632882,0,False,1788804308.6282084,
unbound,unsigned,test.test-unsigned.example,cold,803663,0,False,1788804308.6290727,
unbound,unsigned,test.test-unsigned.example,cold,915459,0,False,1788804308.630058,
unbound,unsigned,test.test-unsigned.example,cold,818033,0,False,1788804308.6309295,
unbound,unsigned,test.test-unsigned.example,cold,621133,0,False,1788804308.6315992,
unbound,unsigned,test.test-unsigned.example,cold,529099,0,False,1788804308.6321766,
unbound,unsigned,test.test-unsigned.example,cold,614978,0,False,1788804308.6328325,
unbound,unsigned,test.test-unsigned.example,cold,506182,0,False,1788804308.6333833,
unbound,unsigned,test.test-unsigned.example,cold,633733,0,False,1788804308.6340616,
unbound,unsigned,test.test-unsigned.example,cold,582477,0,False,1788804308.6346958,
unbound,unsigned,test.test-unsigned.example,cold,632332,0,False,1788804308.6353834,
unbound,unsigned,test.test-unsigned.example,cold,589830,0,False,1788804308.636027,
unbound,unsigned,test.test-unsigned.example,cold,531722,0,False,1788804308.6366124,
unbound,unsigned,test.test-unsigned.example,cold,565389,0,False,1788804308.6372192,
unbound,unsigned,test.test-unsigned.example,cold,596127,0,False,1788804308.63786,
unbound,unsigned,test.test-unsigned.example,cold,567040,0,False,1788804308.6384807,
unbound,unsigned,test.test-unsigned.example,cold,810217,0,False,1788804308.6393478,
unbound,unsigned,test.test-unsigned.example,cold,854556,0,False,1788804308.6402562,
unbound,unsigned,test.test-unsigned.example,cold,689204,0,False,1788804308.641009,
unbound,unsigned,test.test-unsigned.example,cold,619699,0,False,1788804308.6416717,
unbound,unsigned,test.test-unsigned.example,cold,656201,0,False,1788804308.64237,
unbound,unsigned,test.test-unsigned.example,cold,578329,0,False,1788804308.6430004,
unbound,unsigned,test.test-unsigned.example,cold,535540,0,False,1788804308.6435745,
unbound,unsigned,test.test-unsigned.example,cold,755209,0,False,1788804308.6443822,
unbound,unsigned,test.test-unsigned.example,cold,748284,0,False,1788804308.6451912,
unbound,unsigned,test.test-unsigned.example,cold,626873,0,False,1788804308.6458733,
unbound,unsigned,test.test-unsigned.example,cold,651265,0,False,1788804308.6465845,
unbound,unsigned,test.test-unsigned.example,cold,632054,0,False,1788804308.6472788,
unbound,unsigned,test.test-unsigned.example,cold,578348,0,False,1788804308.6479094,
unbound,unsigned,test.test-unsigned.example,cold,556765,0,False,1788804308.6485183,
unbound,unsigned,test.test-unsigned.example,cold,533361,0,False,1788804308.6491036,
unbound,unsigned,test.test-unsigned.example,cold,545861,0,False,1788804308.6496968,
unbound,unsigned,test.test-unsigned.example,cold,550211,0,False,1788804308.650291,
unbound,unsigned,test.test-unsigned.example,cold,568218,0,False,1788804308.6509023,
unbound,unsigned,test.test-unsigned.example,cold,606256,0,False,1788804308.6515517,
unbound,unsigned,test.test-unsigned.example,cold,551169,0,False,1788804308.652153,
unbound,unsigned,test.test-unsigned.example,cold,675360,0,False,1788804308.652867,
unbound,unsigned,test.test-unsigned.example,cold,712363,0,False,1788804308.6536312,
unbound,unsigned,test.test-unsigned.example,cold,665117,0,False,1788804308.6545007,
unbound,unsigned,test.test-unsigned.example,cold,562954,0,False,1788804308.6551442,
unbound,unsigned,test.test-unsigned.example,cold,617903,0,False,1788804308.6558213,
unbound,unsigned,test.test-unsigned.example,cold,691260,0,False,1788804308.6565628,
unbound,unsigned,test.test-unsigned.example,cold,626960,0,False,1788804308.6572492,
unbound,unsigned,test.test-unsigned.example,cold,647018,0,False,1788804308.657948,
unbound,unsigned,test.test-unsigned.example,cold,653651,0,False,1788804308.6586583,
unbound,unsigned,test.test-unsigned.example,cold,697647,0,False,1788804308.6594143,
unbound,unsigned,test.test-unsigned.example,cold,892311,0,False,1788804308.6603613,
unbound,unsigned,test.test-unsigned.example,cold,667219,0,False,1788804308.6611023,
unbound,unsigned,test.test-unsigned.example,cold,571586,0,False,1788804308.661731,
unbound,unsigned,test.test-unsigned.example,cold,976690,0,False,1788804308.662768,
unbound,unsigned,test.test-unsigned.example,cold,701492,0,False,1788804308.6635373,
unbound,unsigned,test.test-unsigned.example,cold,718673,0,False,1788804308.6643128,
unbound,unsigned,test.test-unsigned.example,cold,640090,0,False,1788804308.665003,
unbound,unsigned,test.test-unsigned.example,cold,653161,0,False,1788804308.6657112,
unbound,unsigned,test.test-unsigned.example,cold,523405,0,False,1788804308.6662948,
unbound,unsigned,test.test-unsigned.example,cold,732485,0,False,1788804308.6670804,
unbound,unsigned,test.test-unsigned.example,cold,574764,0,False,1788804308.6677256,
unbound,unsigned,test.test-unsigned.example,cold,522000,0,False,1788804308.6682882,
unbound,unsigned,test.test-unsigned.example,cold,585181,0,False,1788804308.6689246,
unbound,unsigned,test.test-unsigned.example,cold,869971,0,False,1788804308.6698349,
unbound,unsigned,test.test-unsigned.example,cold,559942,0,False,1788804308.6704462,
unbound,unsigned,test.test-unsigned.example,cold,585115,0,False,1788804308.6710708,
unbound,unsigned,test.test-unsigned.example,cold,586551,0,False,1788804308.6717257,
unbound,unsigned,test.test-unsigned.example,cold,571147,0,False,1788804308.672344,
unbound,unsigned,test.test-unsigned.example,cold,621576,0,False,1788804308.6730185,
unbound,unsigned,test.test-unsigned.example,cold,616051,0,False,1788804308.6736763,
unbound,unsigned,test.test-unsigned.example,cold,574892,0,False,1788804308.6743016,
unbound,unsigned,test.test-unsigned.example,cold,522589,0,False,1788804308.6748621,
unbound,unsigned,test.test-unsigned.example,cold,888190,0,False,1788804308.6758077,
unbound,unsigned,test.test-unsigned.example,cold,783192,0,False,1788804308.6766717,
unbound,unsigned,test.test-unsigned.example,cold,845286,0,False,1788804308.677662,
unbound,unsigned,test.test-unsigned.example,cold,706628,0,False,1788804308.678424,
unbound,unsigned,test.test-unsigned.example,cold,895177,0,False,1788804308.6793878,
unbound,unsigned,test.test-unsigned.example,cold,924899,0,False,1788804308.6803737,
unbound,unsigned,test.test-unsigned.example,cold,817164,0,False,1788804308.6812587,
unbound,unsigned,test.test-unsigned.example,cold,968580,0,False,1788804308.6822822,
unbound,unsigned,test.test-unsigned.example,cold,727861,0,False,1788804308.6830742,
unbound,unsigned,test.test-unsigned.example,cold,770034,0,False,1788804308.684081,
unbound,unsigned,test.test-unsigned.example,cold,732249,0,False,1788804308.6849163,
unbound,unsigned,test.test-unsigned.example,cold,793691,0,False,1788804308.6858366,
unbound,unsigned,test.test-unsigned.example,cold,733886,0,False,1788804308.6866734,
unbound,unsigned,test.test-unsigned.example,cold,677396,0,False,1788804308.6874127,
unbound,unsigned,test.test-unsigned.example,cold,880811,0,False,1788804308.6883516,
unbound,unsigned,test.test-unsigned.example,cold,958390,0,False,1788804308.689373,
unbound,unsigned,test.test-unsigned.example,cold,886378,0,False,1788804308.690385,
unbound,unsigned,test.test-unsigned.example,cold,1036972,0,False,1788804308.6916237,
unbound,unsigned,test.test-unsigned.example,cold,990204,0,False,1788804308.6926873,
unbound,unsigned,test.test-unsigned.example,cold,735243,0,False,1788804308.6934924,
