resolver,outcome,domain,cache_state,query_time_ns,response_rcode,ad_flag,timestamp,error
unbound,nsec3,nonexistent.test-nsec3.example,cold,5706180,3,True,1788804299.409684,
unbound,nsec3,nonexistent.test-nsec3.example,cold,7019337,3,True,1788804299.4168336,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6456753,3,True,1788804299.4236088,
unbound,nsec3,nonexistent.test-nsec3.example,cold,7787714,3,True,1788804299.4315734,
unbound,nsec3,nonexistent.test-nsec3.example,cold,13675098,3,True,1788804299.445454,
unbound,nsec3,nonexistent.test-nsec3.example,cold,7916653,3,True,1788804299.453456,
unbound,nsec3,nonexistent.test-nsec3.example,cold,8094337,3,True,1788804299.4616537,
unbound,nsec3,nonexistent.test-nsec3.example,cold,7745053,3,True,1788804299.4695714,
unbound,nsec3,nonexistent.test-nsec3.example,cold,7900350,3,True,1788804299.4775836,
unbound,nsec3,nonexistent.test-nsec3.example,cold,10440012,3,True,1788804299.4881315,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6515349,3,True,1788804299.4947474,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5618834,3,True,1788804299.5006073,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5976703,3,True,1788804299.506752,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5707970,3,True,1788804299.5125632,
unbound,nsec3,nonexistent.test-nsec3.example,cold,10053606,3,True,1788804299.5227346,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4258402,3,True,1788804299.5271053,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3509786,3,True,1788804299.5307531,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4413846,3,True,1788804299.5353074,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4066099,3,True,1788804299.5394611,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3834783,3,True,1788804299.54344,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6155257,3,True,1788804299.5498347,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6101124,3,True,1788804299.556029,
unbound,nsec3,nonexistent.test-nsec3.example,cold,7186539,3,True,1788804299.5634708,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4939712,3,True,1788804299.5686746,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5570489,3,True,1788804299.5743456,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5107862,3,True,1788804299.5795443,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6125482,3,True,1788804299.585767,
unbound,nsec3,nonexistent.test-nsec3.example,cold,7480908,3,True,1788804299.5933475,
unbound,nsec3,nonexistent.test-nsec3.example,cold,9219168,3,True,1788804299.6026993,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6963169,3,True,1788804299.6097646,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6536962,3,True,1788804299.6164048,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6254039,3,True,1788804299.6229806,
unbound,nsec3,nonexistent.test-nsec3.example,cold,8395500,3,True,1788804299.6314933,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4562761,3,True,1788804299.6361387,
unbound,nsec3,nonexistent.test-nsec3.example,cold,9060872,3,True,1788804299.645296,
unbound,nsec3,nonexistent.test-nsec3.example,cold,9673437,3,True,1788804299.655066,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5757095,3,True,1788804299.6609547,
unbound,nsec3,nonexistent.test-nsec3.example,cold,9759094,3,True,1788804299.6709208,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6384656,3,True,1788804299.6774075,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5446920,3,True,1788804299.6829448,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5921370,3,True,1788804299.688951,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4685299,3,True,1788804299.6937542,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6053334,3,True,1788804299.6999354,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5312963,3,True,1788804299.7053378,
unbound,nsec3,nonexistent.test-nsec3.example,cold,14976016,3,True,1788804299.7204146,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5433582,3,True,1788804299.7259488,
unbound,nsec3,nonexistent.test-nsec3.example,cold,28322650,3,True,1788804299.754361,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5313664,3,True,1788804299.7597833,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4946292,3,True,1788804299.7648225,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3734588,3,True,1788804299.7686546,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3288361,3,True,1788804299.7720163,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3252976,3,True,1788804299.7753637,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4930816,3,True,1788804299.7803788,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4046553,3,True,1788804299.7845085,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4349050,3,True,1788804299.7889352,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5386767,3,True,1788804299.7944117,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5049875,3,True,1788804299.79954,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5558341,3,True,1788804299.805189,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5199617,3,True,1788804299.810475,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4485126,3,True,1788804299.815048,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3787294,3,True,1788804299.8189065,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6112796,3,True,1788804299.825126,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6584234,3,True,1788804299.8318934,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6062050,3,True,1788804299.8381004,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6276301,3,True,1788804299.844478,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5620298,3,True,1788804299.8504632,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5917035,3,True,1788804299.8564525,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4306587,3,True,1788804299.8608513,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6131874,3,True,1788804299.8670769,
unbound,nsec3,nonexistent.test-nsec3.example,cold,9233374,3,True,1788804299.8764184,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3651784,3,True,1788804299.8801718,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4440790,3,True,1788804299.8846881,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4869289,3,True,1788804299.8896506,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4053879,3,True,1788804299.8937964,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3553258,3,True,1788804299.897429,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4672234,3,True,1788804299.9021654,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3931864,3,True,1788804299.9061658,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3870892,3,True,1788804299.910177,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3854957,3,True,1788804299.9141793,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5064711,3,True,1788804299.91935,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5828089,3,True,1788804299.925279,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4473829,3,True,1788804299.9298687,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4983083,3,True,1788804299.9349613,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6209923,3,True,1788804299.9412773,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5410227,3,True,1788804299.9467828,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5489306,3,True,1788804299.9523559,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4829087,3,True,1788804299.9572678,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4372325,3,True,1788804299.961709,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3687801,3,True,1788804299.9654987,
unbound,nsec3,nonexistent.test-nsec3.example,cold,6752510,3,True,1788804299.9723184,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3861602,3,True,1788804299.976274,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3338891,3,True,1788804299.9796734,
unbound,nsec3,nonexistent.test-nsec3.example,cold,3141710,3,True,1788804299.982882,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4306182,3,True,1788804299.9872608,
unbound,nsec3,nonexistent.test-nsec3.example,cold,4788264,3,True,1788804299.9921536,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5490029,3,True,1788804299.9977164,
unbound,nsec3,nonexistent.test-nsec3.example,cold,5941824,3,True,1788804300.0037491,
