resolver,outcome,domain,cache_state,query_time_ns,response_rcode,ad_flag,timestamp,error
bind,unsigned,test.test-unsigned.example,cold,8416450,2,False,1788804173.9657223,
bind,unsigned,test.test-unsigned.example,cold,6113271,2,False,1788804173.9719367,
bind,unsigned,test.test-unsigned.example,cold,6546698,2,False,1788804173.9785864,
bind,unsigned,test.test-unsigned.example,cold,7245730,2,False,1788804173.9859226,
bind,unsigned,test.test-unsigned.example,cold,6884930,2,False,1788804173.9929037,
bind,unsigned,test.test-unsigned.example,cold,5583763,2,False,1788804173.9985745,
bind,unsigned,test.test-unsigned.example,cold,6599315,2,False,1788804174.0052736,
bind,unsigned,test.test-unsigned.example,cold,5870435,2,False,1788804174.0113394,
bind,unsigned,test.test-unsigned.example,cold,8581765,2,False,1788804174.0200105,
bind,unsigned,test.test-unsigned.example,cold,11132969,2,False,1788804174.0312433,
bind,unsigned,test.test-unsigned.example,cold,5994612,2,False,1788804174.037348,
bind,unsigned,test.test-unsigned.example,cold,9112723,2,False,1788804174.0465643,
bind,unsigned,test.test-unsigned.example,cold,7543185,2,False,1788804174.0542047,
bind,unsigned,test.test-unsigned.example,cold,6545737,2,False,1788804174.061124,
bind,unsigned,test.test-unsigned.example,cold,6968843,2,False,1788804174.0681953,
bind,unsigned,test.test-unsigned.example,cold,5675837,2,False,1788804174.0739732,
bind,unsigned,test.test-unsigned.example,cold,5690273,2,False,1788804174.079774,
bind,unsigned,test.test-unsigned.example,cold,5647898,2,False,1788804174.0855331,
bind,unsigned,test.test-unsigned.example,cold,6212195,2,False,1788804174.0919094,
bind,unsigned,test.test-unsigned.example,cold,7118675,2,False,1788804174.0991397,
bind,unsigned,test.test-unsigned.example,cold,7855003,2,False,1788804174.1070943,
bind,unsigned,test.test-unsigned.example,cold,6100051,2,False,1788804174.1134415,
bind,unsigned,test.test-unsigned.example,cold,7639794,2,False,1788804174.1211789,
bind,unsigned,test.test-unsigned.example,cold,16528789,2,False,1788804174.1377888,
bind,unsigned,test.test-unsigned.example,cold,5378671,2,False,1788804174.1432824,
bind,unsigned,test.test-unsigned.example,cold,6185691,2,False,1788804174.1495624,
bind,unsigned,test.test-unsigned.example,cold,6249340,2,False,1788804174.155928,
bind,unsigned,test.test-unsigned.example,cold,6726922,2,False,1788804174.1627653,
bind,unsigned,test.test-unsigned.example,cold,8333155,2,False,1788804174.1712155,
bind,unsigned,test.test-unsigned.example,cold,6070339,2,False,1788804174.17741,
bind,unsigned,test.test-unsigned.example,cold,5714455,2,False,1788804174.183232,
bind,unsigned,test.test-unsigned.example,cold,5694189,2,False,1788804174.1890228,
bind,unsigned,test.test-unsigned.example,cold,5760347,2,False,1788804174.194895,
bind,unsigned,test.test-unsigned.example,cold,6342129,2,False,1788804174.2014058,
bind,unsigned,test.test-unsigned.example,cold,9306612,2,False,1788804174.2108333,
bind,unsigned,test.test-unsigned.example,cold,7077378,2,False,1788804174.2180533,
bind,unsigned,test.test-unsigned.example,cold,5534860,2,False,1788804174.2237027,
bind,unsigned,test.test-unsigned.example,cold,6187527,2,False,1788804174.229972,
bind,unsigned,test.test-unsigned.example,cold,5316364,2,False,1788804174.235392,
bind,unsigned,test.test-unsigned.example,cold,5725205,2,False,1788804174.2412202,
bind,unsigned,test.test-unsigned.example,cold,7190472,2,False,1788804174.248557,
bind,unsigned,test.test-unsigned.example,cold,9367498,2,False,1788804174.2580843,
bind,unsigned,test.test-unsigned.example,cold,7417357,2,False,1788804174.2656727,
bind,unsigned,test.test-unsigned.example,cold,9973282,2,False,1788804174.275756,
bind,unsigned,test.test-unsigned.example,cold,6721193,2,False,1788804174.2825818,
bind,unsigned,test.test-unsigned.example,cold,6230232,2,False,1788804174.2890499,
bind,unsigned,test.test-unsigned.example,cold,8421155,2,False,1788804174.297582,
bind,unsigned,test.test-unsigned.example,cold,5249470,2,False,1788804174.3030627,
bind,unsigned,test.test-unsigned.example,cold,7757120,2,False,1788804174.3109314,
bind,unsigned,test.test-unsigned.example,cold,6513923,2,False,1788804174.3175774,
bind,unsigned,test.test-unsigned.example,cold,7432353,2,False,1788804174.3251975,
bind,unsigned,test.test-unsigned.example,cold,5732843,2,False,1788804174.3310666,
bind,unsigned,test.test-unsigned.example,cold,6252287,2,False,1788804174.337429,
bind,unsigned,test.test-unsigned.example,cold,7401238,2,False,1788804174.3449435,
bind,unsigned,test.test-unsigned.example,cold,8351315,2,False,1788804174.3533983,
bind,unsigned,test.test-unsigned.example,cold,7244372,2,False,1788804174.3607528,
bind,unsigned,test.test-unsigned.example,cold,9654764,2,False,1788804174.370813,
bind,unsigned,test.test-unsigned.example,cold,8631454,2,False,1788804174.3796024,
bind,unsigned,test.test-unsigned.example,cold,7171896,2,False,1788804174.386904,
bind,unsigned,test.test-unsigned.example,cold,6257927,2,False,1788804174.3932722,
bind,unsigned,test.test-unsigned.example,cold,7316587,2,False,1788804174.4006972,
bind,unsigned,test.test-unsigned.example,cold,6767280,2,False,1788804174.4075592,
bind,unsigned,test.test-unsigned.example,cold,5467145,2,False,1788804174.4131417,
bind,unsigned,test.test-unsigned.example,cold,5774382,2,False,1788804174.4190247,
bind,unsigned,test.test-unsigned.example,cold,5794792,2,False,1788804174.424909,
bind,unsigned,test.test-unsigned.example,cold,6672690,2,False,1788804174.431702,
bind,unsigned,test.test-unsigned.example,cold,6303507,2,False,1788804174.4381173,
bind,unsigned,test.test-unsigned.example,cold,5395010,2,False,1788804174.4436529,
bind,unsigned,test.test-unsigned.example,cold,11929450,2,False,1788804174.4557085,
bind,unsigned,test.test-unsigned.example,cold,6176168,2,False,1788804174.4619973,
bind,unsigned,test.test-unsigned.example,cold,7299387,2,False,1788804174.4694088,
bind,unsigned,test.test-unsigned.example,cold,7463917,2,False,1788804174.4769862,
bind,unsigned,test.test-unsigned.example,cold,10144526,2,False,1788804174.4874256,
bind,unsigned,test.test-unsigned.example,cold,5978307,2,False,1788804174.4935024,
bind,unsigned,test.test-unsigned.example,cold,5014900,2,False,1788804174.4986107,
bind,unsigned,test.test-unsigned.example,cold,6648867,2,False,1788804174.5053544,
bind,unsigned,test.test-unsigned.example,cold,5905126,2,False,1788804174.5113566,
bind,unsigned,test.test-unsigned.example,cold,6036104,2,False,1788804174.5174582,
bind,unsigned,test.test-unsigned.example,cold,5671255,2,False,1788804174.5233095,
bind,unsigned,test.test-unsigned.example,cold,7737958,2,False,1788804174.5311992,
bind,unsigned,test.test-unsigned.example,cold,8923869,2,False,1788804174.5402424,
bind,unsigned,test.test-unsigned.example,cold,8698283,2,False,1788804174.5490303,
bind,unsigned,test.test-unsigned.example,cold,32759743,2,False,1788804174.5818965,
bind,unsigned,test.test-unsigned.example,cold,11042328,2,False,1788804174.5930603,
bind,unsigned,test.test-unsigned.example,cold,6779450,2,False,1788804174.5999634,
bind,unsigned,test.test-unsigned.example,cold,6463212,2,False,1788804174.6065354,
bind,unsigned,test.test-unsigned.example,cold,6829457,2,False,1788804174.6135929,
bind,unsigned,test.test-unsigned.example,cold,7687585,2,False,1788804174.621558,
bind,unsigned,test.test-unsigned.example,cold,5671134,2,False,1788804174.6273642,
bind,unsigned,test.test-unsigned.example,cold,5444974,2,False,1788804174.6329098,
bind,unsigned,test.test-unsigned.example,cold,5928811,2,False,1788804174.638944,
bind,unsigned,test.test-unsigned.example,cold,6038109,2,False,1788804174.6450846,
bind,unsigned,test.test-unsigned.example,cold,8959539,2,False,1788804174.6541715,
bind,unsigned,test.test-unsigned.example,cold,5576347,2,False,1788804174.6598556,
bind,unsigned,test.test-unsigned.example,cold,6972825,2,False,1788804174.6669312,
bind,unsigned,test.test-unsigned.example,cold,10668978,2,False,1788804174.6776822,
bind,unsigned,test.test-unsigned.example,cold,8693239,2,False,1788804174.686642,
bind,unsigned,test.test-unsigned.example,cold,7723074,2,False,1788804174.6945765,
bind,unsigned,test.test-unsigned.example,cold,6317778,2,False,1788804174.7010098,
bind,unsigned,test.test-unsigned.example,cold,5707632,2,False,1788804174.7068892,
bind,unsigned,test.test-unsigned.example,cold,6701287,2,False,1788804174.713693,
bind,unsigned,test.test-unsigned.example,cold,6722616,2,False,1788804174.720555,
bind,unsigned,test.test-unsigned.example,cold,5084069,2,False,1788804174.7257526,
bind,unsigned,test.test-unsigned.example,cold,5714472,2,False,1788804174.7315726,
bind,unsigned,test.test-unsigned.example,cold,5786155,2,False,1788804174.7374742,
bind,unsigned,test.test-unsigned.example,cold,7828857,2,False,1788804174.7454183,
bind,unsigned,test.test-unsigned.example,cold,6201790,2,False,1788804174.7517378,
bind,unsigned,test.test-unsigned.example,cold,7320964,2,False,1788804174.7591796,
bind,unsigned,test.test-unsigned.example,cold,10262148,2,False,1788804174.7695663,
bind,unsigned,test.test-unsigned.example,cold,8829559,2,False,1788804174.778731,
bind,unsigned,test.test-unsigned.example,cold,8638431,2,False,1788804174.7874608,
bind,unsigned,test.test-unsigned.example,cold,5636476,2,False,1788804174.793275,
bind,unsigned,test.test-unsigned.example,cold,6356624,2,False,1788804174.7997327,
bind,unsigned,test.test-unsigned.example,cold,7255769,2,False,1788804174.807414,
bind,unsigned,test.test-unsigned.example,cold,6612074,2,False,1788804174.814225,
bind,unsigned,test.test-unsigned.example,cold,7786103,2,False,1788804174.822147,
bind,unsigned,test.test-unsigned.example,cold,6496959,2,False,1788804174.8287272,
bind,unsigned,test.test-unsigned.example,cold,9279965,2,False,1788804174.8381193,
