cache_set,mutual_info_bits,snr
100288,0.5998446065989845,0.4677983718012752
129472,0.5998265767693601,0.4780891480145692
115520,0.5997617967125823,0.3858624690930733
21632,0.5996996820238184,0.36599704240909636
123328,0.5994651877347239,0.32028914522015395
124416,0.5993195772275082,0.6946426154159774
68096,0.5991959310785444,0.3004177496989899
88128,0.5987594952849317,0.33893307112002546
119680,0.5985569781268416,0.45849941523460763
51520,0.5984623991063526,0.4017190264348222
114624,0.598327083255232,0.6372952186259702
102592,0.5982279138975323,0.4952726152529855
83776,0.5981345725058771,0.4264088586173936
69312,0.5979901731544038,0.38441268518965116
59200,0.5978758431579161,0.33014170376828467
105600,0.5974523069390647,0.40201019024531076
114880,0.5974026137438019,0.3824997818229296
55744,0.5965739705835391,0.8425140284439783
113664,0.5962985555675788,0.22161607604054284
60480,0.5960912916457097,0.22499768838417666
68160,0.5958267193499781,0.32469147536959775
120512,0.5957797550953147,0.5176290315355154
60992,0.5954282375744727,0.372494262925094
61184,0.5953396384578148,0.27801111786565985
96512,0.594810719174383,0.5147234855694036
67520,0.594808823198279,0.5166431789978909
68224,0.5947475514724945,0.3441300390682829
95488,0.5945877090535421,0.5756466079183761
60224,0.5944035687387721,0.5082470810448124
106240,0.59413621217287,0.42565107872561125
27840,0.5932701653042232,0.42649805380791783
113344,0.5929231466432382,0.5237971692000892
75264,0.5928525443237601,0.6716984495195298
126144,0.5928261296941375,0.4508199311323767
58688,0.5923466950227789,0.5735519090100182
112192,0.5918936525544187,0.5479656394433786
91712,0.5916055395046828,0.5291117475728485
72000,0.5911336584438146,0.4012580091865813
107584,0.5907694922379594,0.7689691156347134
85440,0.5904688947122355,0.3957032382437855
86592,0.5903151259872322,0.30835665808486074
128896,0.590115530001161,0.5145961695642897
121984,0.5899743089718554,0.29816859032453097
111168,0.5898765779095813,0.4347294654723675
108928,0.5898728598558243,0.3773490349571271
123520,0.5897965065835233,0.5202944092773876
120576,0.5897305748632211,0.5036801665474203
110976,0.5894232617605781,0.2671650854591968
22656,0.5893314045970138,0.31089499625938605
129856,0.589303410669969,0.24698265962873184
60096,0.5892837679590069,0.4031036575862771
98560,0.5884618511913754,0.39461576869874804
47872,0.5879861616489859,0.3962931567488549
69120,0.5878311773952726,0.5919815310586443
29760,0.5871931224619162,0.2637005149094757
81664,0.5865349985420807,0.5363886979341514
83136,0.586473855295577,0.4488338037813406
72576,0.5863932046499422,0.4816183483911447
21440,0.5863194752563775,0.46068159722621993
101120,0.5861849106252655,0.5789398423529173
40000,0.5860484156703707,0.29314934372930646
83200,0.5860325766518206,0.41885506868705025
26240,0.5858525504401241,0.38684647869618155
118912,0.5856877917085269,0.16665031274231146
92416,0.5852487728551925,0.38219157437093887
46208,0.5849610508674626,0.49822077850830265
77376,0.5846201803663633,0.44261906715437443
46400,0.5836761473012773,0.3475194862770418
39872,0.5830327332409105,0.3669464856590989
129344,0.5825987661394886,0.2822074521344526
76736,0.5825836509796858,0.47744904756640744
63040,0.5821148860301162,0.45568272257006665
3072,0.5819430399778243,0.6176545169115835
101440,0.58077690888205,0.2793418950263182
106560,0.5805223891517403,0.6409392676122275
54976,0.5803337046998007,0.44056176081310083
74496,0.5800509155120082,0.4339683726210653
120256,0.5800289903431827,0.43814321787918675
87872,0.5797840984554625,0.7210464535298636
98176,0.5797749845622225,0.33269736537642897
54144,0.5796759536870718,0.3401030736962631
104064,0.5796653137507034,0.42584214620299243
101696,0.5796001873927716,0.46346196375479953
69184,0.5791228904974185,0.23028354830650438
86848,0.5790049208484273,0.6591605559301944
29184,0.5788853577567807,0.28928014140193525
57664,0.5788486323925289,0.481448667306044
34560,0.5788226666347529,0.3873821649874099
124224,0.5784680608191853,0.29389240293180907
67840,0.5782585858081463,0.4302061347196485
122048,0.5782492814601461,0.4215564242795433
86976,0.5777840000507535,0.3415185028669044
84928,0.5774749130409859,0.506860787251501
38784,0.5774173025727483,0.4196024681366819
122944,0.5771256971040224,0.30834455922596654
90752,0.5771113418789948,0.45240202379866845
54016,0.5767117328130308,0.37451295387227296
88448,0.5763938926693822,0.31824505788596347
78912,0.5760505301365834,0.5875903897186391
110528,0.5760283643538479,0.4495684046862794
24960,0.5755726525723609,0.4145014943886607
119104,0.5754435951532447,0.5154046248616744
85632,0.5751847915352786,0.40537139391545046
38912,0.5749978838934252,0.6529758109023089
123648,0.5749839002866548,0.29633959154502987
